Quantity,Unit_Price,Discount,Year,Month,Quarter,Day,Day_of_Week_Number,Gross_Sales,Discount_Amount,Net_Unit_Price,Category,Region,Sales
5,1678.29,0.1,2023,3,1,22,2,8391.45,839.1450000000001,1510.462,Furniture,South,7552.31
1,1821.4,0.1,2023,3,1,23,3,1821.4,182.14000000000001,1639.26,Stationery,Central,1639.26
1,30564.96,0.0,2023,3,1,23,3,30564.96,0.0,30564.96,Electronics,West,30564.96
6,86658.37,0.0,2023,3,1,23,3,519950.22,0.0,86658.37,Electronics,North,519950.22
3,472.15,0.1,2023,3,1,23,3,1416.4499999999998,141.64499999999998,424.93333333333334,Stationery,South,1274.8
1,3178.11,0.0,2023,3,1,23,3,3178.11,0.0,3178.11,Accessories,Central,3178.11
2,20848.78,0.0,2023,3,1,23,3,41697.56,0.0,20848.78,Electronics,South,41697.56
4,6599.82,0.1,2023,3,1,23,3,26399.28,2639.928,5939.8375,Furniture,East,23759.35
7,4665.49,0.0,2023,3,1,23,3,32658.43,0.0,4665.49,Accessories,West,32658.43
1,5491.29,0.15,2023,3,1,23,3,5491.29,823.6935,4667.6,Furniture,North,4667.6
4,6611.19,0.0,2023,3,1,23,3,26444.76,0.0,6611.19,Accessories,West,26444.76
4,90584.0,0.25,2023,3,1,23,3,362336.0,90584.0,67938.0,Electronics,East,271752.0
1,28487.2,0.15,2023,3,1,24,4,28487.2,4273.08,24214.12,Electronics,South,24214.12
3,431.34,0.15,2023,3,1,24,4,1294.02,194.10299999999998,366.64000000000004,Stationery,Central,1099.92
3,5161.07,0.05,2023,3,1,24,4,15483.21,774.1605,4903.016666666666,Furniture,West,14709.05
2,5736.07,0.05,2023,3,1,24,4,11472.14,573.607,5449.265,Furniture,East,10898.53
1,1770.08,0.15,2023,3,1,24,4,1770.08,265.512,1504.57,Stationery,East,1504.57
1,4549.33,0.1,2023,3,1,24,4,4549.33,454.933,4094.4,Accessories,East,4094.4
3,7086.33,0.15,2023,3,1,24,4,21258.989999999998,3188.8484999999996,6023.38,Furniture,North,18070.14
1,11520.79,0.25,2023,3,1,24,4,11520.79,2880.1975,8640.59,Office Supplies,Central,8640.59
2,21183.84,0.05,2023,3,1,24,4,42367.68,2118.384,20124.65,Electronics,East,40249.3
5,22465.18,0.0,2023,3,1,24,4,112325.9,0.0,22465.18,Electronics,North,112325.9
3,3129.94,0.05,2023,3,1,24,4,9389.82,469.491,2973.443333333333,Accessories,South,8920.33
4,84900.51,0.0,2023,3,1,25,5,339602.04,0.0,84900.51,Electronics,South,339602.04
2,64533.48,0.0,2023,3,1,25,5,129066.96,0.0,64533.48,Electronics,East,129066.96
1,891.65,0.15,2023,3,1,25,5,891.65,133.7475,757.9,Office Supplies,North,757.9
1,65617.77,0.0,2023,3,1,25,5,65617.77,0.0,65617.77,Electronics,East,65617.77
2,7209.97,0.05,2023,3,1,25,5,14419.94,720.9970000000001,6849.47,Furniture,East,13698.94
6,449.39,0.0,2023,3,1,25,5,2696.34,0.0,449.39000000000004,Stationery,West,2696.34
1,1820.32,0.1,2023,3,1,25,5,1820.32,182.032,1638.29,Office Supplies,East,1638.29
2,466.25,0.1,2023,3,1,25,5,932.5,93.25,419.625,Stationery,North,839.25
2,4428.36,0.2,2023,3,1,25,5,8856.72,1771.344,3542.69,Accessories,North,7085.38
5,32432.99,0.05,2023,3,1,25,5,162164.95,8108.247500000001,30811.340000000004,Electronics,South,154056.7
1,70639.59,0.1,2023,3,1,25,5,70639.59,7063.959,63575.63,Electronics,Central,63575.63
1,1893.04,0.1,2023,3,1,25,5,1893.04,189.304,1703.74,Stationery,Central,1703.74
3,858.84,0.0,2023,3,1,26,6,2576.52,0.0,858.84,Office Supplies,South,2576.52
1,3259.58,0.1,2023,3,1,26,6,3259.58,325.958,2933.62,Accessories,East,2933.62
6,436.41,0.25,2023,3,1,26,6,2618.46,654.615,327.3066666666667,Stationery,North,1963.84
1,4540.87,0.0,2023,3,1,26,6,4540.87,0.0,4540.87,Accessories,East,4540.87
7,65223.1,0.1,2023,3,1,26,6,456561.7,45656.170000000006,58700.79,Electronics,Central,410905.53
7,3213.37,0.1,2023,3,1,26,6,22493.59,2249.359,2892.032857142857,Accessories,South,20244.23
2,5278.42,0.1,2023,3,1,26,6,10556.84,1055.684,4750.58,Furniture,South,9501.16
5,6557.9,0.1,2023,3,1,26,6,32789.5,3278.9500000000003,5902.11,Furniture,North,29510.55
1,2988.3,0.05,2023,3,1,26,6,2988.3,149.41500000000002,2838.88,Accessories,North,2838.88
4,88637.57,0.25,2023,3,1,27,0,354550.28,88637.57,66478.1775,Electronics,North,265912.71
2,82751.21,0.05,2023,3,1,27,0,165502.42,8275.121000000001,78613.65,Electronics,North,157227.3
4,92117.47,0.15,2023,3,1,27,0,368469.88,55270.481999999996,78299.85,Electronics,South,313199.4
2,22759.75,0.1,2023,3,1,27,0,45519.5,4551.95,20483.775,Electronics,Central,40967.55
1,22775.86,0.25,2023,3,1,27,0,22775.86,5693.965,17081.9,Electronics,North,17081.9
4,1715.12,0.1,2023,3,1,27,0,6860.48,686.048,1543.6075,Furniture,West,6174.43
5,1970.87,0.05,2023,3,1,27,0,9854.349999999999,492.7175,1872.3259999999998,Office Supplies,West,9361.63
2,8544.36,0.05,2023,3,1,27,0,17088.72,854.4360000000001,8117.14,Furniture,North,16234.28
2,65218.77,0.05,2023,3,1,27,0,130437.54,6521.877,61957.83,Electronics,West,123915.66
3,3191.24,0.1,2023,3,1,27,0,9573.72,957.372,2872.116666666667,Accessories,East,8616.35
1,1713.03,0.05,2023,3,1,27,0,1713.03,85.6515,1627.38,Furniture,South,1627.38
4,889.76,0.0,2023,3,1,27,0,3559.04,0.0,889.76,Office Supplies,East,3559.04
6,1756.55,0.1,2023,3,1,28,1,10539.3,1053.93,1580.8950000000002,Stationery,South,9485.37
1,5062.92,0.0,2023,3,1,28,1,5062.92,0.0,5062.92,Furniture,South,5062.92
1,261.68,0.0,2023,3,1,28,1,261.68,0.0,261.68,Stationery,East,261.68
4,8544.19,0.1,2023,3,1,28,1,34176.76,3417.6760000000004,7689.77,Furniture,North,30759.08
4,88990.64,0.25,2023,3,1,28,1,355962.56,88990.64,66742.98,Electronics,East,266971.92
1,32988.54,0.05,2023,3,1,28,1,32988.54,1649.4270000000001,31339.11,Electronics,East,31339.11
4,434.27,0.1,2023,3,1,28,1,1737.08,173.708,390.8425,Stationery,North,1563.37
1,4433.32,0.0,2023,3,1,28,1,4433.32,0.0,4433.32,Accessories,North,4433.32
2,6553.37,0.1,2023,3,1,28,1,13106.74,1310.674,5898.035,Accessories,Central,11796.07
2,12717.34,0.05,2023,3,1,28,1,25434.68,1271.7340000000002,12081.475,Office Supplies,North,24162.95
2,20919.23,0.2,2023,3,1,28,1,41838.46,8367.692000000001,16735.385,Electronics,West,33470.77
1,85425.08,0.1,2023,3,1,28,1,85425.08,8542.508,76882.57,Electronics,Central,76882.57
3,1802.77,0.0,2023,3,1,29,2,5408.3099999999995,0.0,1802.7700000000002,Furniture,Central,5408.31
1,28259.33,0.0,2023,3,1,29,2,28259.33,0.0,28259.33,Electronics,East,28259.33
1,33631.87,0.1,2023,3,1,29,2,33631.87,3363.1870000000004,30268.68,Electronics,West,30268.68
3,242.29,0.1,2023,3,1,29,2,726.87,72.687,218.05999999999997,Stationery,East,654.18
1,7126.47,0.0,2023,3,1,29,2,7126.47,0.0,6770.15,Furniture,Central,6770.15
1,1836.89,0.05,2023,3,1,29,2,1836.89,91.84450000000001,1745.05,Furniture,West,1745.05
1,4575.45,0.2,2023,3,1,29,2,4575.45,915.09,3660.36,Accessories,Central,3660.36
7,32892.99,0.2,2023,3,1,29,2,230250.93,46050.186,26314.391428571427,Electronics,South,184200.74
5,5781.89,0.1,2023,3,1,29,2,28909.45,2890.945,5203.7,Furniture,North,26018.5
6,1733.72,0.05,2023,3,1,29,2,10402.32,520.116,1647.0333333333335,Stationery,South,9882.2
2,61540.96,0.0,2023,3,1,29,2,123081.92,0.0,61540.96,Electronics,West,123081.92
2,5620.14,0.1,2023,3,1,29,2,11240.28,1124.028,5058.125,Furniture,South,10116.25
5,31911.5,0.0,2023,3,1,30,3,159557.5,0.0,31911.5,Electronics,East,159557.5
2,4412.08,0.0,2023,3,1,30,3,8824.16,0.0,4412.08,Accessories,North,8824.16
2,445.1,0.05,2023,3,1,30,3,890.2,44.510000000000005,422.845,Stationery,South,845.69
2,8297.25,0.25,2023,3,1,30,3,16594.5,4148.625,6222.94,Furniture,East,12445.88
4,84220.02,0.05,2023,3,1,30,3,336880.08,16844.004,80009.02,Electronics,East,320036.08
6,81298.16,0.1,2023,3,1,31,4,487788.96,48778.89600000001,73168.34333333334,Electronics,South,439010.06
1,12520.53,0.05,2023,3,1,31,4,12520.53,626.0265,11894.5,Office Supplies,North,11894.5
7,32587.97,0.0,2023,3,1,31,4,228115.79,0.0,32587.97,Electronics,North,228115.79
2,449.38,0.05,2023,3,1,31,4,898.76,44.938,426.91,Stationery,East,853.82
2,27566.87,0.0,2023,3,1,31,4,55133.74,0.0,27566.87,Electronics,Central,55133.74
2,81729.42,0.1,2023,3,1,31,4,163458.84,16345.884,73556.48,Electronics,South,147112.96
1,87898.55,0.0,2023,3,1,31,4,87898.55,0.0,87898.55,Electronics,South,87898.55
4,1690.85,0.25,2023,3,1,31,4,6763.4,1690.85,1268.1375,Office Supplies,Central,5072.55
1,1908.52,0.0,2023,3,1,31,4,1908.52,0.0,1908.52,Office Supplies,South,1908.52
1,12183.42,0.2,2023,3,1,31,4,12183.42,2436.684,9746.74,Office Supplies,North,9746.74
2,1747.61,0.0,2023,3,1,31,4,3495.22,0.0,1747.61,Stationery,North,3495.22
2,1722.68,0.1,2023,3,1,31,4,3445.36,344.53600000000006,1550.41,Office Supplies,West,3100.82
2,1884.07,0.25,2023,3,1,31,4,3768.14,942.035,1413.05,Stationery,North,2826.1
4,5610.52,0.05,2023,3,1,31,4,22442.08,1122.104,5329.995,Furniture,North,21319.98
1,1790.54,0.25,2023,4,2,1,5,1790.54,447.635,1342.9,Office Supplies,West,1342.9
1,6407.69,0.0,2023,4,2,1,5,6407.69,0.0,6407.69,Accessories,North,6407.69
1,1862.86,0.05,2023,4,2,1,5,1862.86,93.143,1769.72,Office Supplies,South,1769.72
2,6589.9,0.1,2023,4,2,1,5,13179.8,1317.98,5930.91,Accessories,North,11861.82
4,3288.17,0.1,2023,4,2,1,5,13152.68,1315.268,2959.3525,Accessories,West,11837.41
2,6892.68,0.0,2023,4,2,1,5,13785.36,0.0,6892.68,Furniture,North,13785.36
4,7019.65,0.1,2023,4,2,1,5,28078.6,2807.86,6317.685,Furniture,West,25270.74
2,66458.18,0.1,2023,4,2,2,6,132916.36,13291.635999999999,59812.36,Electronics,North,119624.72
1,27176.44,0.1,2023,4,2,2,6,27176.44,2717.6440000000002,24458.8,Electronics,Central,24458.8
1,265.93,0.0,2023,4,2,2,6,265.93,0.0,265.93,Stationery,North,265.93
1,30561.19,0.15,2023,4,2,2,6,30561.19,4584.1785,25977.01,Electronics,West,25977.01
2,1790.83,0.1,2023,4,2,2,6,3581.66,358.166,1611.745,Office Supplies,Central,3223.49
4,31878.75,0.1,2023,4,2,2,6,127515.0,12751.5,28690.875,Electronics,West,114763.5
4,465.13,0.0,2023,4,2,2,6,1860.52,0.0,465.13,Stationery,Central,1860.52
4,6507.78,0.0,2023,4,2,2,6,26031.12,0.0,6507.78,Accessories,West,26031.12
4,13467.22,0.15,2023,4,2,2,6,53868.88,8080.331999999999,11447.1375,Office Supplies,South,45788.55
6,8540.02,0.2,2023,4,2,2,6,51240.12,10248.024000000001,6832.016666666666,Furniture,South,40992.1
3,22095.76,0.0,2023,4,2,2,6,66287.28,0.0,22095.76,Electronics,West,66287.28
2,447.68,0.0,2023,4,2,2,6,895.36,0.0,447.68,Stationery,South,895.36
4,8361.92,0.0,2023,4,2,2,6,33447.68,0.0,8361.92,Furniture,North,33447.68
4,82532.83,0.0,2023,4,2,2,6,330131.32,0.0,82532.83,Electronics,South,330131.32
6,31304.65,0.1,2023,4,2,2,6,187827.90000000002,18782.790000000005,28174.184999999998,Electronics,South,169045.11
2,1782.1,0.1,2023,4,2,3,0,3564.2,356.42,1603.89,Stationery,East,3207.78
1,20446.29,0.1,2023,4,2,3,0,20446.29,2044.6290000000001,18401.66,Electronics,East,18401.66
3,8504.5,0.25,2023,4,2,3,0,25513.5,6378.375,6378.373333333333,Furniture,Central,19135.12
5,1660.99,0.25,2023,4,2,3,0,8304.95,2076.2375,1245.742,Stationery,East,6228.71
1,7989.97,0.0,2023,4,2,3,0,7989.97,0.0,7989.97,Furniture,North,7989.97
1,1775.5,0.1,2023,4,2,3,0,1775.5,177.55,1597.95,Furniture,East,1597.95
1,3277.64,0.2,2023,4,2,3,0,3277.64,655.528,2622.11,Accessories,Central,2622.11
1,4669.48,0.05,2023,4,2,3,0,4669.48,233.474,4436.01,Accessories,West,4436.01
2,4446.24,0.15,2023,4,2,3,0,8892.48,1333.8719999999998,3779.305,Accessories,North,7558.61
1,916.32,0.0,2023,4,2,3,0,916.32,0.0,916.32,Office Supplies,North,916.32
2,28812.81,0.1,2023,4,2,3,0,57625.62,5762.562000000001,25931.53,Electronics,Central,51863.06
4,84633.76,0.05,2023,4,2,3,0,338535.04,16926.752,80402.0725,Electronics,Central,321608.29
4,3199.38,0.1,2023,4,2,4,1,12797.52,1279.7520000000002,2879.4425,Accessories,North,11517.77
2,21321.83,0.05,2023,4,2,4,1,42643.66,2132.1830000000004,20255.74,Electronics,North,40511.48
5,12204.29,0.2,2023,4,2,4,1,61021.450000000004,12204.29,9763.432,Office Supplies,East,48817.16
1,3324.25,0.05,2023,4,2,5,2,3324.25,166.2125,3158.04,Accessories,North,3158.04
3,1909.08,0.1,2023,4,2,5,2,5727.24,572.724,1718.1733333333334,Furniture,South,5154.52
3,5739.73,0.0,2023,4,2,5,2,17219.19,0.0,5739.73,Furniture,West,17219.19
1,1876.84,0.0,2023,4,2,5,2,1876.84,0.0,1876.84,Stationery,Central,1876.84
1,5259.61,0.1,2023,4,2,5,2,5259.61,525.961,4733.65,Furniture,South,4733.65
2,5565.83,0.05,2023,4,2,5,2,11131.66,556.583,5287.54,Furniture,West,10575.08
3,918.29,0.0,2023,4,2,5,2,2754.87,0.0,918.29,Office Supplies,North,2754.87
4,4617.79,0.0,2023,4,2,5,2,18471.16,0.0,4617.79,Accessories,South,18471.16
2,21838.05,0.0,2023,4,2,5,2,43676.1,0.0,21838.05,Electronics,North,43676.1
5,33455.18,0.15,2023,4,2,5,2,167275.9,25091.385,28436.902000000002,Electronics,East,142184.51
2,877.46,0.1,2023,4,2,5,2,1754.92,175.49200000000002,789.715,Office Supplies,North,1579.43
1,951.3,0.0,2023,4,2,5,2,951.3,0.0,951.3,Office Supplies,South,951.3
2,32446.63,0.1,2023,4,2,6,3,64893.26,6489.326000000001,29201.965,Electronics,West,58403.93
2,3124.66,0.0,2023,4,2,6,3,6249.32,0.0,3124.66,Accessories,North,6249.32
3,83750.29,0.0,2023,4,2,6,3,251250.87,0.0,83750.29,Electronics,North,251250.87
3,8618.89,0.1,2023,4,2,6,3,25856.67,2585.667,7757.0,Furniture,Central,23271.0
5,1789.06,0.15,2023,4,2,6,3,8945.3,1341.7949999999998,1520.7,Furniture,South,7603.5
3,31799.99,0.1,2023,4,2,6,3,95399.97,9539.997000000001,28619.99,Electronics,Central,85859.97
1,28819.87,0.05,2023,4,2,6,3,28819.87,1440.9935,27378.88,Electronics,Central,27378.88
7,6720.27,0.1,2023,4,2,6,3,47041.89,4704.189,6048.242857142856,Furniture,West,42337.7
2,434.77,0.0,2023,4,2,6,3,869.54,0.0,434.77,Stationery,East,869.54
1,8770.14,0.2,2023,4,2,6,3,8770.14,1754.028,7016.11,Furniture,South,7016.11
2,5366.64,0.05,2023,4,2,7,4,10733.28,536.6640000000001,5098.31,Furniture,North,10196.62
3,84604.78,0.1,2023,4,2,7,4,253814.34,25381.434,76144.30333333333,Electronics,South,228432.91
1,458.7,0.0,2023,4,2,7,4,458.7,0.0,458.7,Stationery,Central,458.7
2,3275.81,0.0,2023,4,2,7,4,6551.62,0.0,3275.81,Accessories,South,6551.62
2,3086.37,0.15,2023,4,2,7,4,6172.74,925.911,2623.415,Accessories,South,5246.83
4,3308.72,0.1,2023,4,2,7,4,13234.88,1323.488,2977.8475,Accessories,South,11911.39
8,64370.88,0.05,2023,4,2,7,4,514967.04,25748.352,61152.33625,Electronics,South,489218.69
1,1817.15,0.15,2023,4,2,7,4,1817.15,272.5725,1544.58,Stationery,West,1544.58
2,27181.29,0.15,2023,4,2,7,4,54362.58,8154.387,23104.095,Electronics,North,46208.19
2,62116.28,0.15,2023,4,2,8,5,124232.56,18634.884,52798.84,Electronics,South,105597.68
1,1704.61,0.0,2023,4,2,8,5,1704.61,0.0,1704.61,Office Supplies,East,1704.61
1,21771.55,0.1,2023,4,2,8,5,21771.55,2177.155,19594.4,Electronics,North,19594.4
3,62104.41,0.2,2023,4,2,8,5,186313.23,37262.646,49683.526666666665,Electronics,West,149050.58
1,1743.92,0.05,2023,4,2,8,5,1743.92,87.19600000000001,1656.72,Stationery,West,1656.72
1,924.93,0.1,2023,4,2,9,6,924.93,92.493,832.44,Office Supplies,South,832.44
4,4673.72,0.0,2023,4,2,9,6,18694.88,0.0,4673.72,Accessories,East,18694.88
3,6998.66,0.0,2023,4,2,9,6,20995.98,0.0,6998.66,Furniture,Central,20995.98
1,12274.22,0.05,2023,4,2,9,6,12274.22,613.711,11660.51,Office Supplies,North,11660.51
3,6966.66,0.0,2023,4,2,9,6,20899.98,0.0,6966.66,Furniture,South,20899.98
4,63259.08,0.1,2023,4,2,9,6,253036.32,25303.632,56933.1725,Electronics,Central,227732.69
5,253.61,0.15,2023,4,2,9,6,1268.0500000000002,190.2075,215.56799999999998,Stationery,South,1077.84
7,22263.85,0.2,2023,4,2,9,6,155846.94999999998,31169.39,17811.079999999998,Electronics,East,124677.56
1,5502.53,0.2,2023,4,2,9,6,5502.53,1100.506,4402.02,Furniture,East,4402.02
1,3361.47,0.0,2023,4,2,9,6,3361.47,0.0,3361.47,Accessories,North,3361.47
4,1873.51,0.1,2023,4,2,9,6,7494.04,749.404,1686.16,Office Supplies,North,6744.64
6,252.79,0.0,2023,4,2,10,0,1516.74,0.0,252.79,Stationery,Central,1516.74
3,8659.45,0.1,2023,4,2,10,0,25978.350000000002,2597.8350000000005,7793.506666666667,Furniture,East,23380.52
4,23207.56,0.2,2023,4,2,10,0,92830.24,18566.048000000003,18566.0475,Electronics,North,74264.19
2,1810.48,0.1,2023,4,2,10,0,3620.96,362.096,1629.43,Office Supplies,Central,3258.86
5,1802.26,0.1,2023,4,2,10,0,9011.3,901.13,1622.034,Furniture,West,8110.17
1,20954.62,0.1,2023,4,2,10,0,20954.62,2095.462,18859.16,Electronics,North,18859.16
2,1776.91,0.1,2023,4,2,11,1,3553.82,355.38200000000006,1599.22,Stationery,West,3198.44
4,244.52,0.1,2023,4,2,11,1,978.08,97.808,220.0675,Stationery,West,880.27
1,1775.79,0.05,2023,4,2,11,1,1775.79,88.7895,1687.0,Stationery,South,1687.0
2,6510.18,0.1,2023,4,2,11,1,13020.36,1302.036,5859.16,Accessories,South,11718.32
1,5724.1,0.1,2023,4,2,11,1,5724.1,572.4100000000001,5151.69,Furniture,South,5151.69
4,462.81,0.1,2023,4,2,11,1,1851.24,185.12400000000002,416.53,Stationery,Central,1666.12
3,5663.58,0.15,2023,4,2,11,1,16990.739999999998,2548.6109999999994,4814.043333333333,Furniture,West,14442.13
2,8347.86,0.05,2023,4,2,11,1,16695.72,834.7860000000001,7930.465,Furniture,South,15860.93
1,83924.98,0.05,2023,4,2,11,1,83924.98,4196.249,79728.73,Electronics,South,79728.73
4,6507.7,0.1,2023,4,2,11,1,26030.8,2603.08,5856.93,Furniture,West,23427.72
1,60990.15,0.0,2023,4,2,11,1,60990.15,0.0,60990.15,Electronics,North,60990.15
1,3203.66,0.05,2023,4,2,11,1,3203.66,160.183,3043.48,Accessories,West,3043.48
1,239.08,0.0,2023,4,2,11,1,239.08,0.0,239.08,Stationery,South,239.08
1,1748.24,0.05,2023,4,2,11,1,1748.24,87.412,1660.83,Stationery,East,1660.83
3,262.3,0.15,2023,4,2,12,2,786.9000000000001,118.03500000000001,222.95333333333335,Stationery,South,668.86
2,882.06,0.1,2023,4,2,12,2,1764.12,176.412,793.855,Office Supplies,South,1587.71
7,1870.71,0.1,2023,4,2,12,2,13094.970000000001,1309.4970000000003,1683.6385714285714,Stationery,North,11785.47
2,1825.26,0.1,2023,4,2,12,2,3650.52,365.052,1642.735,Furniture,North,3285.47
1,6967.69,0.0,2023,4,2,12,2,6967.69,0.0,6967.69,Furniture,West,6967.69
3,22818.88,0.15,2023,4,2,13,3,68456.64,10268.496,19396.046666666665,Electronics,North,58188.14
7,6164.36,0.2,2023,4,2,13,3,43150.52,8630.104,4931.488571428571,Accessories,East,34520.42
1,484.51,0.05,2023,4,2,13,3,484.51,24.2255,460.28,Stationery,East,460.28
2,20988.9,0.05,2023,4,2,13,3,41977.8,2098.8900000000003,19939.455,Electronics,South,39878.91
6,32396.2,0.0,2023,4,2,13,3,194377.2,0.0,32396.2,Electronics,South,194377.2
3,8898.86,0.1,2023,4,2,14,4,26696.58,2669.6580000000004,8008.973333333332,Furniture,Central,24026.92
1,6683.49,0.0,2023,4,2,14,4,6683.49,0.0,6683.49,Accessories,Central,6683.49
2,63738.95,0.05,2023,4,2,14,4,127477.9,6373.895,60552.0,Electronics,East,121104.0
1,5296.96,0.15,2023,4,2,14,4,5296.96,794.544,4502.42,Furniture,West,4502.42
3,1824.83,0.1,2023,4,2,14,4,5474.49,547.449,1642.3466666666666,Furniture,East,4927.04
1,6810.63,0.05,2023,4,2,14,4,6810.63,340.53150000000005,6470.1,Furniture,West,6470.1
3,247.77,0.1,2023,4,2,14,4,743.3100000000001,74.331,222.99333333333334,Stationery,Central,668.98
1,3115.24,0.0,2023,4,2,14,4,3115.24,0.0,3115.24,Accessories,East,3115.24
3,84461.73,0.15,2023,4,2,14,4,253385.19,38007.7785,71792.47,Electronics,East,215377.41
2,12590.51,0.0,2023,4,2,14,4,25181.02,0.0,12590.51,Office Supplies,Central,25181.02
2,5586.0,0.05,2023,4,2,14,4,11172.0,558.6,5306.7,Furniture,South,10613.4
3,866.25,0.05,2023,4,2,14,4,2598.75,129.9375,822.9366666666666,Office Supplies,North,2468.81
3,1748.49,0.15,2023,4,2,14,4,5245.47,786.8205,1486.2166666666665,Stationery,West,4458.65
1,21482.56,0.1,2023,4,2,14,4,21482.56,2148.2560000000003,19334.3,Electronics,Central,19334.3
1,437.1,0.05,2023,4,2,15,5,437.1,21.855000000000004,415.24,Stationery,West,415.24
2,6870.86,0.2,2023,4,2,15,5,13741.72,2748.344,5496.69,Furniture,North,10993.38
3,31807.01,0.05,2023,4,2,15,5,95421.03,4771.0515000000005,30216.66,Electronics,North,90649.98
2,12566.29,0.05,2023,4,2,15,5,25132.58,1256.6290000000001,11937.975,Office Supplies,East,23875.95
2,448.36,0.15,2023,4,2,15,5,896.72,134.508,381.105,Stationery,West,762.21
4,254.53,0.1,2023,4,2,15,5,1018.12,101.81200000000001,229.0775,Stationery,North,916.31
3,27084.86,0.1,2023,4,2,15,5,81254.58,8125.4580000000005,24376.373333333333,Electronics,East,73129.12
2,1865.21,0.0,2023,4,2,15,5,3730.42,0.0,1865.21,Furniture,South,3730.42
1,12383.33,0.25,2023,4,2,15,5,12383.33,3095.8325,9287.5,Office Supplies,South,9287.5
7,28871.52,0.15,2023,4,2,15,5,202100.64,30315.096,24540.79142857143,Electronics,East,171785.54
4,8186.59,0.0,2023,4,2,15,5,32746.36,0.0,8186.59,Furniture,East,32746.36
2,21246.58,0.1,2023,4,2,15,5,42493.16,4249.316000000001,19121.92,Electronics,East,38243.84
1,6489.2,0.1,2023,4,2,15,5,6489.2,648.9200000000001,5840.28,Accessories,East,5840.28
3,12652.89,0.0,2023,4,2,15,5,37958.67,0.0,12652.89,Office Supplies,North,37958.67
2,28609.96,0.0,2023,4,2,15,5,57219.92,0.0,28609.96,Electronics,South,57219.92
3,30489.17,0.0,2023,4,2,15,5,91467.51,0.0,30489.17,Electronics,North,91467.51
7,63657.56,0.1,2023,4,2,15,5,445602.92,44560.292,57291.80428571429,Electronics,South,401042.63
3,436.87,0.1,2023,4,2,16,6,1310.6100000000001,131.061,393.18333333333334,Stationery,East,1179.55
2,1800.04,0.1,2023,4,2,16,6,3600.08,360.00800000000004,1620.035,Stationery,South,3240.07
2,21185.26,0.05,2023,4,2,16,6,42370.52,2118.526,20125.995,Electronics,South,40251.99
1,12647.35,0.1,2023,4,2,16,6,12647.35,1264.7350000000001,11382.62,Office Supplies,South,11382.62
5,12879.73,0.1,2023,4,2,16,6,64398.649999999994,6439.865,11591.756,Office Supplies,East,57958.78
2,23119.77,0.0,2023,4,2,16,6,46239.54,0.0,23119.77,Electronics,West,46239.54
5,86096.95,0.1,2023,4,2,16,6,430484.75,43048.475000000006,77487.25600000001,Electronics,South,387436.28
2,1785.36,0.1,2023,4,2,16,6,3570.72,357.072,1606.825,Office Supplies,West,3213.65
2,4717.2,0.15,2023,4,2,16,6,9434.4,1415.1599999999999,4009.62,Accessories,North,8019.24
2,4459.86,0.0,2023,4,2,16,6,8919.72,0.0,4459.86,Accessories,North,8919.72
2,12476.3,0.15,2023,4,2,16,6,24952.6,3742.8899999999994,10604.855,Office Supplies,West,21209.71
2,21604.2,0.1,2023,4,2,16,6,43208.4,4320.84,19443.78,Electronics,North,38887.56
1,474.77,0.2,2023,4,2,16,6,474.77,94.95400000000001,379.82,Stationery,Central,379.82
7,87214.27,0.05,2023,4,2,16,6,610499.89,30524.9945,82853.55714285714,Electronics,South,579974.9
2,12443.36,0.0,2023,4,2,17,0,24886.72,0.0,12443.36,Office Supplies,South,24886.72
3,28132.71,0.15,2023,4,2,17,0,84398.13,12659.719500000001,23912.803333333333,Electronics,North,71738.41
1,66553.53,0.05,2023,4,2,17,0,66553.53,3327.6765,63225.85,Electronics,Central,63225.85
